profile_url,name,country,gender,open_2025_rank_worldwide,backsquat,chad1000x,cleanandjerk,deadlift,fightgonebad,filthy50,fran,grace,helen,l1benchmark,maxpullups,murph,run5k,snatch,sprint400m
https://games.crossfit.com/athlete/1456027,Kaito Uenosono,Japan,Men,1290,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1088553,Ryan Lewis,Canada,Men,1484,375,,275,485,,,2:46,2:27,7:29,,,,20:01,205,
https://games.crossfit.com/athlete/2164525,Alexis Girardet,France,Men,3967,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2350578,Harry Turnbull,Australia,Men,3531,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1967031,Tanner Barr,United States,Men,2193,440,,335,500,415,,2:25,1:38,,,40,,,260,1:20
https://games.crossfit.com/athlete/917304,Jonathan Wagner,Switzerland,Men,3370,152,,127,190,383,,2:58,1:49,7:48,,50,,,103,
https://games.crossfit.com/athlete/2533770,Kaine Yates,United States,Men,4098,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/862151,Keith Knapp,United States,Men (35-39),1283,365,,265,470,373,,2:24,,7:15,,82,,17:55,200,0:58
https://games.crossfit.com/athlete/911088,Ludvig Hahnsson,Finland,Men,257,180,,135,210,,,2:47,,,,,,,105,
https://games.crossfit.com/athlete/1807592,Sam Robinson,United Kingdom,Men,71,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/979607,Willy Filomar,France,Men,2012,170,,130,200,,,2:44,,,,50,,20:10,102,
https://games.crossfit.com/athlete/2280149,Roberto Aguilar,Costa Rica,Men,3546,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2181400,Miguel Quiroga,Spain,Men,3600,20,,,20,,,,,,,,,,,
https://games.crossfit.com/athlete/714251,Pedro de Paula,Brazil,Men,1604,365,,265,400,,,,,,,,,,235,1:02
https://games.crossfit.com/athlete/665226,Anthony Serpe,France,Men,1702,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2785451,Seongbin Han,"Korea, Republic of",Men,2776,405,,245,495,,,2:52,2:34,,,50,48:48,18:48,195,1:01
https://games.crossfit.com/athlete/2066796,Choi Woncheol,"Korea, Republic of",Men,4818,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2471795,Ryan Quattropani,United States,Men,2660,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/390342,Justin Jackson,United States,Men (35-39),2756,500,,336,500,389,11:01,2:09,1:26,8:55,,62,35:51,,260,1:09
https://games.crossfit.com/athlete/1696007,Eugene Abraham,Ghana,Men (35-39),2464,180,,110,220,,,,,,,,,,80,
https://games.crossfit.com/athlete/1943521,Dillon Dykes,United States,Men,3693,,,,,,,2:45,,,,,,,,
https://games.crossfit.com/athlete/436360,Joe Gaines,United States,Men (35-39),2083,365,,295,400,410,,,2:02,7:47,,60,,21:35,230,0:49
https://games.crossfit.com/athlete/2509961,Samuel Rivera,Puerto Rico,Men,1142,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2387943,ByeongUk Kim,"Korea, Republic of",Men,4900,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/645740,MyeongGuk Son,"Korea, Republic of",Men,1447,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/279454,Brian Kent,United States,Men,3942,355,,280,465,420,24:00,2:37,1:56,,,55,,26:35,195,1:07
https://games.crossfit.com/athlete/1809022,Vidal Ares acosta,Spain,Men (40-44),2154,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/886686,Logan Jenkins,United States,Men,962,475,,315,600,489,,2:13,2:11,7:30,,61,,,260,1:05
https://games.crossfit.com/athlete/687902,Mathieu Houde,Canada,Men,4241,415,,315,465,,,,2:33,9:49,,,40:10,24:45,265,
https://games.crossfit.com/athlete/432207,Karol Piechocki,Poland,Men (35-39),4529,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1060350,Christoffer Nilsen,Norway,Men,576,155,,125,180,,,,,,,,,,100,
https://games.crossfit.com/athlete/1795807,Sebastien Genin,France,Men,3111,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1019409,Kasey Tuckey,United Kingdom,Men,2740,185,,132,220,,,2:08,1:27,,,50,,,100,
https://games.crossfit.com/athlete/1698882,Michele Dimallio,Italy,Men,4913,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1771187,Brayden Stringer,United States,Men,2597,535,,320,570,,,2:01,,,,,,,235,0:58
https://games.crossfit.com/athlete/199822,Javier Lobera,Spain,Men (40-44),3695,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2538538,Changwoo Jeong,"Korea, Republic of",Men,3817,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2439164,Travis Wolfe,United States,Men,2509,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2226499,Seán Ryan,Ireland,Men,4672,200,,120,210,,,,,,,,,18:59,85,
https://games.crossfit.com/athlete/2435879,hak jun Choi,"Korea, Republic of",Men,2743,,,,,,,,3:14,,,,,,,
https://games.crossfit.com/athlete/703336,Joon Woo Kim,"Korea, Republic of",Men (35-39),2650,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1230001,Steve Riley,United States,Men (35-39),2330,335,,235,405,,,2:13,2:00,9:00,,,,19:46,185,
https://games.crossfit.com/athlete/1941466,Sasha Bogaerts,Belgium,Men,2796,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/422010,Terry Kang,"Korea, Republic of",Men,1211,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/99935,Brandon Kessler,United States,Men (35-39),4162,410,,305,535,402,,2:21,,7:44,,63,,21:37,245,
https://games.crossfit.com/athlete/1744019,Max Vervoort,Netherlands,Men,3426,170,,140,220,,,,,,,,,18:21,110,
https://games.crossfit.com/athlete/421347,Tom Rodgers,United States,Men,4780,400,,315,500,,,3:21,,,,33,,,255,
https://games.crossfit.com/athlete/2512879,JIHOON HAN,"Korea, Republic of",Men,2590,1,,1,1,,,,,,,,,,1,0:01
https://games.crossfit.com/athlete/2416726,고 명진,"Korea, Republic of",Men,4925,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1805911,Julien Bianco,France,Men,4198,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1833159,Cheongyu Park,"Korea, Republic of",Men,1414,485,,325,485,,,,2:37,,,,,20:52,265,
https://games.crossfit.com/athlete/2700797,Valentin Chevillot,France,Men,4704,175,,130,205,,,,,,,,,18:50,105,
https://games.crossfit.com/athlete/470028,Joe Pierro,United States,Men,821,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/449012,Romain Scalzo,France,Men (35-39),886,130,,103,170,,,,,,,,,,75,
https://games.crossfit.com/athlete/913573,Drew Morgan,United States,Men (35-39),2136,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2090081,Brandon Willis,United Kingdom,Men,689,1,,1,1,,,0:01,,,,,,,1,
https://games.crossfit.com/athlete/18342,Matthieu Dubreucq,Canada,Men (40-44),4182,390,,285,500,,18:06,2:21,1:56,8:20,,55,,21:50,235,
https://games.crossfit.com/athlete/480628,Anthony Luchansky,United States,Men (35-39),693,380,,308,475,499,,2:14,,7:18,,,35:38,,215,0:54
https://games.crossfit.com/athlete/571999,Paul Castillo,United States,Men (35-39),999,445,,335,500,,,2:18,1:12,7:48,,,,21:00,275,1:06
https://games.crossfit.com/athlete/461915,Duarte Duarte,Portugal,Men,1985,140,,110,190,,,2:58,2:56,,,,,,85,
https://games.crossfit.com/athlete/2252678,Paul Zeyringer,Austria,Men,4049,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2201789,Nathan Desrivieres,France,Boys (16-17),4858,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/226418,Antonio Martins,Brazil,Men (40-44),2252,200,,135,250,,,2:18,1:48,,,62,,19:58,115,
https://games.crossfit.com/athlete/2393268,yim jongchan,"Korea, Republic of",Men,1965,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2466410,William Cardwell,Canada,Men,2397,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1785580,Alan Lucas,France,Men,4145,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2142947,Connor Hunt,United Kingdom,Men,4460,,,,,,,3:04,2:41,,,,,,,
https://games.crossfit.com/athlete/41344,Andres Lee,Ecuador,Men (40-44),3210,435,,315,520,321,23:52,3:32,2:00,8:09,,50,,,235,
https://games.crossfit.com/athlete/1346222,Trey Harris,United States,Men,3321,440,,300,485,,,,,,,,,,250,
https://games.crossfit.com/athlete/877784,Joshua Hong,"Korea, Republic of",Men,61,425,,325,485,,,2:03,,,,27,,,245,
https://games.crossfit.com/athlete/1543878,Nolan Russell,United States,Men,4224,425,,300,535,,,3:00,,,,40,,,235,
https://games.crossfit.com/athlete/1941398,Wesley Rogers,United States,Men,3519,435,80:02,315,415,,,2:14,,,,,,,225,
https://games.crossfit.com/athlete/1449513,Jace Peck,United States,Men,406,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/245978,Manuel Francisco Castro Ramirez,Chile,Men,4950,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/282538,Isaac Cey,United States,Men,1494,475,,340,525,,,2:04,,,,54,,,265,
https://games.crossfit.com/athlete/963361,Tyson Ripia,New Zealand,Men,1636,200,,140,220,,,2:15,,,,50,,,113,
https://games.crossfit.com/athlete/1699436,Romeo Pin,France,Men,3905,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/238178,Nick Aranda,United States,Men (40-44),3104,450,,345,565,,,,,,,65,,,275,
https://games.crossfit.com/athlete/1415916,Matthew Ling,United States,Men (40-44),4940,300,,260,360,,,,,,,,,,220,
https://games.crossfit.com/athlete/945061,Clément Touzelet,France,Men (35-39),1804,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1190682,John Domik,Canada,Men (40-44),3973,405,,285,455,,,3:28,,,,,,,215,1:06
https://games.crossfit.com/athlete/2212972,Kaleb Sparks,United States,Men,2888,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1323449,Samuel Fowler,New Zealand,Men,3248,6,,3,5,7,45:00,2:50,11:00,200:00,,,,,4,1:07
https://games.crossfit.com/athlete/2782980,Leigh Hagreen,United Kingdom,Men,4746,150,,105,160,,,,,,,30,,22:28,70,
https://games.crossfit.com/athlete/2470905,Soroosh Sedaqat,Iran,Men,482,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2038055,James Niemeyer,United States,Men,1235,390,,265,415,,25:19,,,7:56,,,,,210,
https://games.crossfit.com/athlete/2658760,Juan Pablo Lopez Estrada,Mexico,Men,3877,405,,290,425,,,,,,,,,22:22,215,
https://games.crossfit.com/athlete/1934937,Felipe Medina,Mexico,Men (40-44),2466,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/151523,Gerardo Mosquera,Ecuador,Men,3375,405,,315,505,,,2:23,,,,,,19:37,255,
https://games.crossfit.com/athlete/1947498,Munhong Kim,"Korea, Republic of",Men,1227,999999,,999999,999999,,,,,,,,,,999999,
https://games.crossfit.com/athlete/1998420,Jordan Wilson,Australia,Men,1078,220,,170,250,,,,1:54,,,,,,,
https://games.crossfit.com/athlete/504191,Trent Volentine,United States,Men,778,440,,340,525,,,2:06,1:27,,,75,,19:45,245,0:51
https://games.crossfit.com/athlete/217423,Kevin Jones,United States,Men (40-44),2707,517,,385,585,,,2:19,1:31,,,64,,19:51,270,
https://games.crossfit.com/athlete/1759952,Stephen van Laar,Netherlands,Men,4512,165,58:36,115,205,,,3:58,2:34,,,,,18:50,90,
https://games.crossfit.com/athlete/2614911,Chris Chambers,United States,Men,331,485,,317,500,,,,,,,,,,255,
https://games.crossfit.com/athlete/2016178,Adam Mirabal,United States,Men,3291,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1276909,Connor Johnson,United States,Men,1862,425,,315,475,,,3:27,2:25,9:11,,37,,20:45,245,
https://games.crossfit.com/athlete/970170,Marko Tuisku,Finland,Men (35-39),4788,180,,125,220,,,,,,,,,,100,
https://games.crossfit.com/athlete/876202,Quentin Belmonte,France,Men,2303,170,,140,210,370,,2:13,1:17,,,70,,25:00,115,
https://games.crossfit.com/athlete/1532536,Ander Garate,Spain,Men,1125,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1352703,Marcello Andrade,Brazil,Men,2630,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1556323,Houston Sutton,United States,Men (35-39),3406,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1699407,Paweł Grześkowiak,Poland,Men (40-44),3855,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2465115,Sam Richardson,United Kingdom,Men,2586,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1307228,Alec Bross,United States,Men,2767,365,,300,405,,,2:54,2:24,7:56,,,,,210,
https://games.crossfit.com/athlete/2210381,Paolo Riccardi,Italy,Men,4378,150,,90,160,,,,,,,30,,,65,
https://games.crossfit.com/athlete/1754519,Sergi Notario,Spain,Men,1023,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/449064,Nicolas Jaramillo,Ecuador,Men,3363,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/80310,Luis Perez,Mexico,Men (35-39),1311,405,,315,500,,,2:26,1:40,,,70,,17:25,245,
https://games.crossfit.com/athlete/293257,Joshua Golding,United Kingdom,Men,2685,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1824181,Matěj Baláž,Czech Republic,Men,1500,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1019237,Hugo Fabre,France,Men,4674,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2564505,Hiko o Te Rangi Curtis,New Zealand,Men,144,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/53074,Ben Tobler,United States,Men (35-39),1091,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2515018,Olivier Dancause,Canada,Boys (16-17),1715,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2186017,Victor Dussaussoy,France,Men,4877,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1200726,Keehoon Chung,"Korea, Republic of",Men,1158,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1235034,Michel Patino,France,Men,3663,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1639381,Sanghee Lee,"Korea, Republic of",Men,1129,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1743100,Junyoung Hwang,"Korea, Republic of",Men,776,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1976985,Anton Blomqvist,Sweden,Men,281,176,,120,210,,,,,,,,,,100,
https://games.crossfit.com/athlete/240482,Mitch Wagner,United States,Men (35-39),126,485,,345,530,,,1:53,1:12,,,,,,270,
https://games.crossfit.com/athlete/1939326,Carl Christensen,Denmark,Men,2826,170,,127,,,,,,,,45,,,105,
https://games.crossfit.com/athlete/1981275,Matthew James Barrett,South Africa,Men,4722,200,,140,210,,,2:47,2:10,,,39,,22:12,110,
https://games.crossfit.com/athlete/1609275,Ryan Brown,United States,Men,1004,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2218046,Carter Petersen,United States,Men,3048,420,,295,510,,,2:27,,,,,,,235,
https://games.crossfit.com/athlete/2124500,Saul Brown,Canada,Men,2605,435,,295,465,,,,,,,,,22:00,220,
https://games.crossfit.com/athlete/1772337,Drake Lewis,United States,Men,110,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/885150,Dallin Arnott,Canada,Men,2184,435,,285,485,,,3:11,,,,,,,215,
https://games.crossfit.com/athlete/466654,Guilherme Cheida,Brazil,Men,2939,315,,225,365,,,2:15,,,,,45:51,,175,
https://games.crossfit.com/athlete/2512098,Williams Rios,Argentina,Men,271,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1693941,Korie Wood,Australia,Men (35-39),4046,215,,155,235,,,2:19,1:28,,,,,19:50,117,1:05
https://games.crossfit.com/athlete/1854717,Ermival Marques Dos Reis Junior,Brazil,Men,4882,405,,335,475,,,,,,,67,,,270,
https://games.crossfit.com/athlete/1789169,Emanuele Pagan,Italy,Men,857,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1925427,Phillip Hedrick,United States,Men,4994,345,,265,450,,,,,,,,,,220,
https://games.crossfit.com/athlete/507306,Matt Haney,United States,Men (35-39),1421,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2113327,Valentin Mesa,Argentina,Men,193,190,,150,230,,,,,,,81,,20:25,122,
https://games.crossfit.com/athlete/1163775,Alistair Lamb,United Kingdom,Men (35-39),3413,195,,138,220,,,2:40,2:15,8:04,,45,,,105,
https://games.crossfit.com/athlete/854614,Thomas Pantel,France,Men,3831,170,,115,230,,,4:00,2:30,,,,,,100,
https://games.crossfit.com/athlete/720950,Jean Rodriguez,Puerto Rico,Men,2107,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1820104,Callum Poland,United Kingdom,Men,596,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2443957,Daniel Whatley,United States,Men,2294,405,75:42,250,500,,,4:30,2:17,8:44,,,,,225,
https://games.crossfit.com/athlete/2233342,Isaac Sheriff,Australia,Men,1735,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1444340,Kevin Godinez Chaves,Costa Rica,Men (35-39),2947,355,,285,410,,,,,,,,,,200,
https://games.crossfit.com/athlete/1335751,Won Jae Lee,"Korea, Republic of",Men (35-39),4434,352,,225,445,265,21:15,7:23,5:55,,,,,,165,
https://games.crossfit.com/athlete/784193,Cullen Bland,United States,Men,2273,405,,350,535,,,2:14,,,,70,,21:58,280,
https://games.crossfit.com/athlete/2250135,Ben Moser,Austria,Men (35-39),4155,185,58:20,130,180,,,,,,,,,,100,
https://games.crossfit.com/athlete/1491326,Matthew Bailey,United Kingdom,Men,2343,,65:43,,,,,,,,,,,,100,
https://games.crossfit.com/athlete/394900,Haukur Færseth,Iceland,Men (35-39),3237,145,,110,200,367,,,,,,,,,85,
https://games.crossfit.com/athlete/7336,Ben Garard,Australia,Men (35-39),78,205,,150,240,,,2:10,1:12,7:15,,55,,20:10,115,1:10
https://games.crossfit.com/athlete/2503679,samuel zaleme,Argentina,Men,958,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/838403,Hayden Weddle,United States,Men,796,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2308861,Orcun Ozkan,Turkey,Men,3485,430,,287,496,,,,,,,,,,231,
https://games.crossfit.com/athlete/568411,Morgan Lambert,United Kingdom,Men,4246,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1943017,Rei Kozuka,Japan,Men,3250,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1832599,Matthew Gane,United Kingdom,Men,3545,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/118540,Joe Lin,United States,Men (40-44),3597,420,,285,445,,20:56,1:57,2:14,10:08,,,,,215,
https://games.crossfit.com/athlete/1983387,Bae Jihwan,"Korea, Republic of",Men,4782,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2251529,Alan Spiegel III,United States,Boys (16-17),637,275,,,355,,,6:28,5:00,,,15,,19:15,,1:06
https://games.crossfit.com/athlete/676976,Adrian Juraś,Poland,Men (35-39),1890,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2337164,Beau Bennett,United States,Men,1314,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/105707,Zachary Burton,United States,Men (35-39),3250,365,,275,455,,,,2:52,,,54,,,205,1:16
https://games.crossfit.com/athlete/1762917,Kaden Gibbons,New Zealand,Men,1655,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2804665,gianmarco manes,Italy,Men,1194,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/937408,Emilio Sanchez,Honduras,Men,2163,420,,352,475,,,,,,,,,,262,
https://games.crossfit.com/athlete/657072,Austin Marron,Canada,Men,863,370,,255,460,,,2:57,,,,,,18:57,225,
https://games.crossfit.com/athlete/2579512,Noah Rosol,United States,Men,2477,435,,295,530,,,2:25,3:02,,,,50:43,21:10,255,1:05
https://games.crossfit.com/athlete/1773097,Joanes Otamendi Agirrezabal,Spain,Men (35-39),1900,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2154830,Youbeen Joe,"Korea, Republic of",Men,4987,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/695179,Lucas Purdy,United States,Men,1026,460,,335,475,,,,,,,,,18:06,255,
https://games.crossfit.com/athlete/346991,Dustin Owen,United States,Men (45-49),2558,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1147337,Trey Lee,United States,Men,1318,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1122422,Fran Ruiz-Canela,Spain,Men (35-39),4315,160,,115,220,346,26:30,,,,,,,,90,
https://games.crossfit.com/athlete/1821466,Ben Canning,United Kingdom,Men,3461,200,,145,230,447,,2:55,,,,,,21:46,110,
https://games.crossfit.com/athlete/1768368,Gregory Turner,United States,Men (35-39),4156,,,,9,,,,,,,,,,,
https://games.crossfit.com/athlete/1020371,John Rezzonico,Switzerland,Men,1995,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2542872,KangDuk Go,"Korea, Republic of",Men,2232,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1867028,Josh Reilly,United Kingdom,Men,3291,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/925670,Mykhailo Domashov,Ukraine,Men (35-39),1492,192,,154,240,,,,1:49,,,30,,22:00,130,
https://games.crossfit.com/athlete/711599,Xabier Hernando,Spain,Men,3172,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/735945,Adrien Rodriguez,France,Men,532,150,,110,160,,,3:31,,,,,,,85,
https://games.crossfit.com/athlete/1077530,Henri Meiring,South Africa,Men,1526,190,,140,220,,,2:22,2:36,8:12,,,,,110,
https://games.crossfit.com/athlete/1985986,Tyler Varney,United States,Men,4229,370,,300,500,,,,,,,,,,230,
https://games.crossfit.com/athlete/1490746,Gabriel Pinto,Brazil,Men,4765,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2259504,Mateus Romão,Brazil,Men,215,210,,160,263,,,2:36,,,,60,,20:15,120,1:08
https://games.crossfit.com/athlete/2471877,Théo Treves,France,Men,4576,,,,,,,,,,,,,,92,
https://games.crossfit.com/athlete/2209162,Matthew Fort,United States,Men (35-39),4364,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/919927,Michael Greentree,Australia,Men,1780,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/960937,Quentin Ros,France,Men,1418,170,,141,200,,,2:24,1:56,,,,,,116,
https://games.crossfit.com/athlete/146341,Derick Shoda,United States,Men,515,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1792513,Gaetan Magueur,France,Men,3299,170,,120,195,,,,,,,,,,95,
https://games.crossfit.com/athlete/1268812,Marco Schwendimann,Switzerland,Men,811,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2411000,Hauwai McGahan,New Zealand,Men,1538,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1546837,Felipe Moura,Brazil,Men (35-39),1264,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1769461,Alejandro Garcia,United States,Men,1239,420,,295,485,,,,1:52,,,,,17:50,220,1:07
https://games.crossfit.com/athlete/2061047,Jaehyoen Shin,"Korea, Republic of",Men,2795,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/207524,Jake Mondor,United States,Men (35-39),4771,450,,320,500,,,,,,,,,,245,
https://games.crossfit.com/athlete/1443761,Duban Agudelo,Colombia,Men,1688,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2588206,Samuel Barrière,Canada,Men,442,405,45:00,315,505,,,,,,,,,,195,
https://games.crossfit.com/athlete/2068020,Adam Gregg,Norway,Men,93,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/891279,Nick Agostinelli,United States,Men,1069,535,,335,555,,,2:40,1:34,,,50,,,285,
https://games.crossfit.com/athlete/2194368,Troy Prather,United States,Men (35-39),2690,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/480349,Schalk Burger,South Africa,Men,4981,175,,150,260,383,,2:32,1:53,,,53,,,120,
https://games.crossfit.com/athlete/730290,Johnny Anthony,United States,Men,3902,390,,280,455,,,,2:50,,,,,20:39,225,1:05
https://games.crossfit.com/athlete/611675,Michael Brooks,United States,Men,3200,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2379149,Felix Nivard,France,Men,3044,150,,135,170,,,,,,,,,,112,1:08
https://games.crossfit.com/athlete/1272667,Jack Levy,United States,Men,907,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1397208,Jamie Hope,United Kingdom,Men,1766,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2166399,Guillaume Chenu,France,Men,1092,170,,110,,,,2:50,,,,,,,90,
https://games.crossfit.com/athlete/2425674,Sean Grosvenor,Australia,Men (35-39),3477,150,,120,195,,,,,,,,,,90,
https://games.crossfit.com/athlete/2674713,João Daré,Brazil,Men,2143,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/851683,Arthur Guerin,France,Men,738,160,,115,195,,,,,,,,,,95,
https://games.crossfit.com/athlete/703490,Yeray Menendez,Spain,Men (40-44),3490,188,,140,220,,,,,,,,,23:20,110,1:14
https://games.crossfit.com/athlete/464671,Johnathon Stephens,United States,Men,1428,401,,310,457,,,,2:07,,,47,,24:18,265,
https://games.crossfit.com/athlete/1370863,Ioane Jobe,New Zealand,Men,2542,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1267250,Taylor Temple,United States,Men,3945,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/433933,Gonzalo Del Rio,Spain,Men,355,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1840942,Manuel Alcantara,Venezuela,Men,1699,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1328798,Tre Sinisa,New Zealand,Men,4997,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2411085,Nathan Mattos,Brazil,Men,4571,205,55:00,135,225,,,,,,,,,,100,0:58
https://games.crossfit.com/athlete/2226701,Stefano Mejia Cueva,Ecuador,Men,530,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/651046,Zachary McClenathan,United States,Men,2162,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1999061,Corentin Fourcaud,France,Men,580,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1119893,Aaron Houchin,United States,Men (40-44),3636,405,,322,415,342,,2:57,2:17,,,46,43:12,,250,0:58
https://games.crossfit.com/athlete/1982885,Brent Van Renterghem,Belgium,Men,1101,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1259000,Frederik Høst-Madsen,Denmark,Men (45-49),4218,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2799476,Cedric Barlow,United States,Men (35-39),2417,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1832093,YunHo Ahn,"Korea, Republic of",Men (35-39),3650,,,,,,,2:31,,,,,,,,
https://games.crossfit.com/athlete/20698,Timothy Paulson,United States,Men (35-39),337,465,,365,530,508,,2:15,1:15,6:58,,68,,18:56,300,1:01
https://games.crossfit.com/athlete/1774373,Luis Cuellar,Spain,Men,182,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/501930,Michael Walsh,Ireland,Men (40-44),1378,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/641951,James Sunderland,Ireland,Men (35-39),3614,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1268853,Pablo Orbe,Spain,Men,2923,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/55429,Matthew Shorrock,United States,Men (35-39),1141,,,,,,,,,,,,,,,
