profile_url,name,country,gender,backsquat,cleanandjerk,deadlift,snatch,fran,maxpull-ups,run5k,fightgonebad,filthy50,grace,helen,sprint400m,murph,chad1000x,l1benchmark,runrowrunrx,run400m,runrowrunsprint,runrowrunscaled
https://games.crossfit.com/athlete/1450621,Vincent Tetu,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2286193,Vasilios Kotanidis,United Kingdom,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2582966,hwijae jo,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/28120,Philip Craig,United States,Men (40-44),485,,510,,3:02,35,,,,,,0:51,,,,,,,
https://games.crossfit.com/athlete/1232033,David Michael Burkhalter,United States,Men,385,275,470,240,,47,,,,1:50,,,,,,,,,
https://games.crossfit.com/athlete/1551845,Otaño Agustín,Argentina,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1286931,Daniel Tai,United Kingdom,Men,220,165,260,132,2:11,,500:00,,,1:40,,,,,,,,,
https://games.crossfit.com/athlete/1860799,Mevlüt Agir,Turkey,Men,,,,,,,22:54,,,,,,,,,,,,
https://games.crossfit.com/athlete/226694,Robert Heuer,South Africa,Men (35-39),190,141,240,118,2:04,45,,,,1:22,8:20,,,,,,,,
https://games.crossfit.com/athlete/1385813,Seyed Hossein Arabshahi,Iran,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1340084,Johannes Caffarella,Germany,Men,,110,212,90,,,20:36,,,,,,,,,,,,
https://games.crossfit.com/athlete/2120250,Malte Golldack-Bosen,Germany,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1787939,Dylan Sealey,Australia,Men,170,140,220,110,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/672362,Caio Moyses,Brazil,Men (35-39),220,145,250,120,,,23:50,,,1:32,,,,,,,,,
https://games.crossfit.com/athlete/2225814,Michael Corston,United Kingdom,Men (40-44),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1351191,Beau Jensen,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2248517,Sénéclauze Louis,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1339337,Angelo Di Milo,Germany,Men (45-49),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2539216,Han na mu Kim,"Korea, Republic of",Men,365,275,375,225,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/431020,Kyle L'Arrivee,Canada,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2671438,Kim Heeseung,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1809022,Vidal Ares acosta,Spain,Men (40-44),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1189381,Sangyeon Kim,"Korea, Republic of",Men (40-44),405,315,455,245,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1262922,Brendan Attwood,Australia,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2112190,Noah Bertholet,Canada,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2804665,gianmarco manes,Italy,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2600122,Kye Dalzell,Australia,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2226499,Seán Ryan,Ireland,Men,200,120,210,85,,,18:59,,,,,,,,,,,,
https://games.crossfit.com/athlete/267024,Zack Smith,United States,Men (35-39),410,305,465,250,2:16,57,19:49,1,,1:31,,0:57,,,,,,,
https://games.crossfit.com/athlete/246571,Woosuk Jang,"Korea, Republic of",Men (40-44),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1377956,Thor Hajnal,New Zealand,Men,202,155,275,105,2:07,102,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2483876,Ricardo Bernardi,Brazil,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/736982,Chia Le Liao,Chinese Taipei,Men,5,2,5,1,1440:00,2,45:00,15,180:00,360:00,720:00,90:00,,,,,,,
https://games.crossfit.com/athlete/2567712,Nicholas Castelveter,United States,Men,365,265,430,200,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1979318,Lachlan Harris,Australia,Men,,,230,105,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/686756,Jaime Arratia,United States,Men,385,305,525,245,3:10,55,20:11,,23:11,1:41,,,,,,,,,
https://games.crossfit.com/athlete/482271,Pedrito Moreno,Venezuela,Men (35-39),180,133,210,102,2:30,76,17:58,,,,,,,54:30,,,,,
https://games.crossfit.com/athlete/1353021,Trent Ho,Australia,Men,200,140,230,113,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/879986,Felix Sobron,Spain,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/989334,Hans Koellnberger,United States,Men,475,345,535,280,4:24,,,,,,,0:51,,,,,,,
https://games.crossfit.com/athlete/2185624,Wonno Lee,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/445248,Joey Szwec,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/921925,Remi Guilhauma,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/10693,Stefan Dallheimer,Germany,Men (40-44),202,125,200,97,2:35,,,,17:52,,,,36:10,,,,,,
https://games.crossfit.com/athlete/1158479,Tiago Vilaca,Canada,Men,465,335,470,260,2:20,,,,,,,1:01,,,,,,,
https://games.crossfit.com/athlete/1980783,Nathan Cobb,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1307228,Alec Bross,United States,Men,365,300,405,210,2:54,,,,,2:24,7:56,,,,,,,,
https://games.crossfit.com/athlete/1655832,Felix Dufour,Canada,Men,415,297,500,245,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/23655,Ant Haynes,China,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2112405,Lautaro Brichetti,Argentina,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/921647,Grzesiek Cerazy,Poland,Men,150,120,200,105,,24,,,,2:14,,,,,,,,,
https://games.crossfit.com/athlete/1181215,Laurier Daigneault,Canada,Men,485,300,535,225,,,20:10,,,,8:16,,51:04,52:46,,,,,
https://games.crossfit.com/athlete/1547053,Willem Snyman,South Africa,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/496823,Kestutis Zukas,Lithuania,Men (40-44),160,120,195,100,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/454496,Marius Tinglum Pettersen,Norway,Men,210,145,250,124,2:56,,19:27,474,18:06,1:57,8:03,,,,,,,,
https://games.crossfit.com/athlete/2002988,Jonathan Roth,Sweden,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1785580,Alan Lucas,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/10533,Corey Lunney,United States,Men,515,355,570,280,2:10,,18:43,,19:42,1:25,7:13,,,,,,,,
https://games.crossfit.com/athlete/1315346,Julien Meslem,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2715084,Thibaut La Porta,France,Men,150,120,195,95,3:05,25,20:00,,,2:40,,1:05,42:50,,,,,,
https://games.crossfit.com/athlete/1160366,Johny Rodrigues,Portugal,Men (45-49),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1818031,Fernando Carrillo,United Kingdom,Men,215,160,230,120,,,21:00,,,,,,,,,,,,
https://games.crossfit.com/athlete/1855824,Paulo Gomes,Portugal,Men (35-39),180,140,215,100,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/757806,Justin Lee,United States,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/672484,Mauricio Alarcon,Ecuador,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/849037,Jose Jara Fernandez,Spain,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2383676,Kanji Sakiyama,Japan,Men,12,10,2,10,0:10,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1930459,Sean Bateman,United States,Men,465,315,515,265,,,,410,,,7:06,,,,,,,,
https://games.crossfit.com/athlete/1426894,Joey Hoechsmann,Canada,Men (45-49),440,295,545,225,,,,,,,9:54,,,,,,,,
https://games.crossfit.com/athlete/739342,Reilly Good,United States,Men,545,375,600,295,1:58,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/269528,Danny Ouellet,Canada,Men (35-39),415,315,515,235,2:22,65,24:23,,,1:44,,1:27,,,,,,,
https://games.crossfit.com/athlete/1094754,Nate Angles,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1007925,Evan Greenberg,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/18551,Dusty Sulon,United States,Men (40-44),420,305,500,260,2:36,46,20:44,432,17:00,2:24,7:55,1:07,,,,,,,
https://games.crossfit.com/athlete/2318656,Thomas Depond,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/902926,Leonel Sosa,Mexico,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/49350,Joshua Davis,United States,Men (35-39),415,,506,,,,,,,,7:02,,,,,,,,
https://games.crossfit.com/athlete/27541,Patrick Midgley,United States,Men (40-44),440,315,550,275,2:21,50,20:07,443,16:34,1:15,7:35,0:56,,,,,,,
https://games.crossfit.com/athlete/2209899,Aaron Poole,Australia,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2060645,Aaron Puntarelli,United States,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2073012,Kim Youngseak,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1871108,Fernando Magdaleno,Spain,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1230679,MinYeop Choi,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/672078,Jose Lima,Canada,Men (35-39),405,335,485,235,,,22:20,,,,,,,,,,,,
https://games.crossfit.com/athlete/2834058,Evan Holland,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1609275,Ryan Brown,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2058776,Henry-Charles Lagacé,Canada,Men,375,250,375,210,,35,19:55,,,,,,,,,,,,
https://games.crossfit.com/athlete/911514,Seamus Power,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2678235,Jinhun Heo,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/672367,Doyeon Park,"Korea, Republic of",Men,425,332,455,265,2:10,,,433,,1:48,9:47,,,,,,,,
https://games.crossfit.com/athlete/2612423,Koen van Mierlo,Netherlands,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1795192,Benjamin Fouille,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2427902,Mark Carpenter,United States,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/723643,Alex Castellanos,Mexico,Men,405,325,485,245,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/297833,Jose Moscoso,Ecuador,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/479811,Nathan Mortensen,Australia,Men (40-44),170,125,220,100,2:53,40,,330,,1:58,9:15,,,,,,,,
https://games.crossfit.com/athlete/1761777,Blake Hart,Australia,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1638093,John Murphy,United States,Men,385,295,485,210,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1928823,Hugo Rodrigues,Portugal,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/613604,Jacob Marlow,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/257991,Eui Seop Lee,"Korea, Republic of",Men,485,345,495,280,2:05,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1901194,Malcolm Bernard,France,Men,,,,,,,,,,,,,50:04,,,,,,
https://games.crossfit.com/athlete/512570,Gino Spratley,United States,Men (35-39),375,280,575,225,2:25,,22:30,378,,,,0:58,,,,,,,
https://games.crossfit.com/athlete/1309388,Jakub Zduniak,Poland,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/238112,Charlie Nelson,United States,Men (40-44),,,,,2:39,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1590141,Jason Dicks,South Africa,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/288615,Richard Deschamps,Canada,Men,455,360,560,265,2:32,48,19:41,388,,1:31,,,,,,,,,
https://games.crossfit.com/athlete/1379783,Seungjong Kim,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/107183,Sergei Koltovskoi,United States,Men (35-39),385,285,435,245,2:35,30,19:00,,,,,1:00,42:30,,,,,,
https://games.crossfit.com/athlete/645378,Colby Capdeville,United States,Men,290,245,350,200,3:26,,,,,,9:06,,,,,,,,
https://games.crossfit.com/athlete/2514872,Gabriel Siniauskas,Brazil,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/260881,Scott Rose,Canada,Men,400,308,475,242,2:46,,18:32,,,1:40,,,,,,,,,
https://games.crossfit.com/athlete/2054398,Pablo Salgado,Spain,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1588985,Brad Davison,New Zealand,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1993581,Douglas Benavides,El Salvador,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2400861,Samuel Roddewig,United States,Men,325,250,415,210,2:48,60,,,,,,0:53,,,,,,,
https://games.crossfit.com/athlete/1183138,Harry Kean,United Kingdom,Men,220,160,245,140,2:10,,21:11,,,,,,,,,,,,
https://games.crossfit.com/athlete/918154,Nigel Biddlecombe,United Kingdom,Men (45-49),170,115,210,80,2:41,,21:36,,19:01,1:54,8:51,,33:38,,,,,,
https://games.crossfit.com/athlete/2848771,Jang Jaeyong,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2229834,John Sage,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2830180,Ivo Ferreira,Portugal,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/901982,Matthew Schiff,South Africa,Men,170,124,205,101,2:28,50,19:07,379,,,,,,,,,,,
https://games.crossfit.com/athlete/1155519,Simon Merrill,Thailand,Men (35-39),200,150,240,120,,,,,,,,0:48,,,,,,,
https://games.crossfit.com/athlete/166496,Alec Corley,United States,Men,405,335,455,255,2:24,,,,,1:40,,,,,,,,,
https://games.crossfit.com/athlete/1444340,Kevin Godinez Chaves,Costa Rica,Men (35-39),355,285,410,200,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/106493,Terrence Limbert,Canada,Men,455,345,525,285,2:21,,,,16:39,1:30,7:31,0:59,,,,,,,
https://games.crossfit.com/athlete/5296,Jeremy Meredith,Canada,Men (35-39),530,151,565,125,2:01,60,,440,17:25,1:45,7:04,0:59,,,,,,,
https://games.crossfit.com/athlete/479256,Jason Thoma,France,Men (35-39),170,141,200,120,,40,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1237475,Nicholas Niedzwiecki,United States,Men,405,325,505,225,2:23,,,411,,1:51,,,,,,,,,
https://games.crossfit.com/athlete/1799003,Robin Vandurme,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2826261,Humberto Xavier Martínez Maldonado,Puerto Rico,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1322251,Daniel Goonan,Australia,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/11700,Gerald Sasser,United States,Men (35-39),335,255,435,225,2:32,62,,404,18:20,1:59,7:30,1:06,,,,,,,
https://games.crossfit.com/athlete/1600569,Lee Taylor,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2172624,Lamine Terha,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1505496,Cheyne Nelson,United States,Men (35-39),505,345,585,275,2:12,,,425,,1:29,8:10,1:28,,,,,,,
https://games.crossfit.com/athlete/1857749,Hamza Sylqa,Kosovo,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1173715,Travis Grosjean,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2390545,Sean OByrne,United States,Men,345,215,500,155,3:04,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1638357,Geoffrey Jacquier,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2649387,Pablo Pauta,Ecuador,Men,375,275,410,210,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2419740,Tom Vanhee,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1207780,Seth Sharritt,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/223787,Gabriel Burns,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1407437,Taylor Aitken,United States,Men,405,310,495,,,60,18:00,,,1:30,,,44:45,,,,,,
https://games.crossfit.com/athlete/1513277,Angus Moylan,Australia,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1949334,Alessandro Boschi,Italy,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/692171,Samuel Baiano,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/205199,Roger Levasseur,United States,Men (40-44),390,295,505,215,2:33,,,379,,1:56,7:44,1:05,,,,,,,
https://games.crossfit.com/athlete/1040772,Cody Stenberg,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2159903,Dongkyu Lee,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/824116,Changhyun Park,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/119313,Erik Toth,Slovakia,Men (35-39),450,315,450,245,2:09,50,19:43,,14:51,1:30,,1:01,,39:30,,,,,
https://games.crossfit.com/athlete/765482,Owen Jones,United Kingdom,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/952855,Lucas Gimenez,Brazil,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/628287,Miguel Angel Jimenez Medina,Mexico,Men (40-44),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2299731,Chris Parillo,Canada,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/878507,Denis Catana,United Kingdom,Men (40-44),240,175,260,140,1:47,51,22:51,,,,,,,,,,,,
https://games.crossfit.com/athlete/2790788,Chris Jurek,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1699436,Romeo Pin,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/999795,Bob Winder,United States,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2236465,David Baumgarner,United States,Men (40-44),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/158306,Christian Dealba,United States,Men (35-39),435,325,485,269,1:59,,,,,1:15,7:39,,,,,,,,
https://games.crossfit.com/athlete/312672,Greg Costello,Australia,Men (45-49),180,135,210,105,2:45,70,19:43,,,,,0:56,,,,,,,
https://games.crossfit.com/athlete/2241958,Dean Holcomb,United States,Men (35-39),307,255,405,227,2:55,,,349,,2:07,8:48,1:16,50:51,,,,,,
https://games.crossfit.com/athlete/285019,Dylan Blair,Australia,Men,155,123,205,110,3:31,42,21:00,,,2:35,9:04,,,,,,,,
https://games.crossfit.com/athlete/680624,Zach Powell,United States,Men (35-39),475,325,505,240,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2171163,Gilluame Seth De Swardt,South Africa,Men,175,126,220,108,2:42,40,19:00,415,21:03,2:12,7:24,0:55,38:36,,,,,,
https://games.crossfit.com/athlete/760086,Joseph Acovski,United States,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/7285,Robert Forte,Australia,Men (35-39),430,325,522,270,2:06,53,19:30,517,16:41,1:16,7:01,0:59,,,,,,,
https://games.crossfit.com/athlete/1162127,Matt Tyler,United Kingdom,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1966444,Sebastian Roblero,Australia,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/455808,Cesar Clanet,France,Men (35-39),170,135,220,102,3:00,,,,,2:06,,,,,,,,,
https://games.crossfit.com/athlete/2243321,Hyochan Kwon,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1935533,Nebojsa Dragovic,Montenegro,Men (35-39),190,145,220,115,2:30,,20:42,,18:30,,,,44:30,,,,,,
https://games.crossfit.com/athlete/1636105,Brian Hanshaw,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2067476,Prosyanyuk Alexandеr,N/A,Men,175,,220,,,73,19:55,,,,,,,,,,,,
https://games.crossfit.com/athlete/328700,Michael Earl,Australia,Men,160,130,215,100,3:00,49,20:00,,,3:22,7:56,1:20,,,,,,,
https://games.crossfit.com/athlete/2253010,Jordan Bailey,United States,Men,465,335,,255,,,,,,2:01,8:08,,34:53,56:11,,,,,
https://games.crossfit.com/athlete/426865,Tim Medlicott,New Zealand,Men,200,133,230,115,2:10,,,,,,7:52,1:02,,,,,,,
https://games.crossfit.com/athlete/348768,Brian Jones,United States,Men (35-39),415,300,515,205,,40,21:14,,,,,,,,,,,,
https://games.crossfit.com/athlete/1954095,Troy Clay,United States,Men,490,345,500,270,2:02,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1006952,Alfredo Ojeda,Argentina,Men,170,140,210,112,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1768313,Gerard Rodriguez,Spain,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2279208,Cory Greathouse,United States,Men,455,325,535,265,2:08,,,,,1:36,,,,,,,,,
https://games.crossfit.com/athlete/2162240,Lorenzo Cavallone,Belgium,Men,172,132,230,110,2:05,70,22:00,352,,1:30,8:04,0:55,40:02,,3:05,,,,
https://games.crossfit.com/athlete/369846,Charles Curran,United States,Men,330,278,435,205,2:46,,17:20,327,,,,,,,,,,,
https://games.crossfit.com/athlete/2533594,Noah Baldwin,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/878418,Gage Scott,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/929178,Andreas Methenitis,United Kingdom,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1148147,Alex Moseley,United Kingdom,Men,185,155,210,122,,60,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1978115,Corne Hoffman,South Africa,Men,153,130,206,102,3:35,43,22:49,,,3:41,,,,,,,,,
https://games.crossfit.com/athlete/779947,Francesc Martinez,Spain,Men,205,150,230,120,,,20:53,,,,,,,,,,,,
https://games.crossfit.com/athlete/797557,Jeffrey Wells,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2364029,Isak Holm,Finland,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1871851,Logan Brown,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/489994,Kevin Delsuc,France,Men,150,120,180,100,3:30,60,20:32,,,2:59,,1:04,43:00,70:00,,,,,
https://games.crossfit.com/athlete/152608,Austin Holland,United States,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/120217,Aurelien Gros,France,Men (35-39),150,125,180,105,2:43,52,24:30,,,1:39,,,,,,,,,
https://games.crossfit.com/athlete/1376060,Kyle Jamar,United States,Men,325,245,445,205,3:35,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/567730,Guillermo Nielli,Uruguay,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1845664,Seonggeon Jeong,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/110264,Craig DeCollibus,United States,Men (40-44),400,295,515,245,2:19,,,419,,1:41,,,,,,,,,
https://games.crossfit.com/athlete/462957,Rocky Gu,China,Men (45-49),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/664593,Josh Mattes,United States,Men,555,365,605,315,2:00,102,,,,1:07,,,,,,,,,
https://games.crossfit.com/athlete/1977670,Phillip Gil,United States,Men,435,280,415,225,2:32,,,408,,1:58,,,,,,,,,
https://games.crossfit.com/athlete/886836,Ben Swedish,United States,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/967052,Geon Woo Park,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/624949,Angelo DiCicco,United States,Men,420,325,535,280,,85,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1186068,Armin Streibl,Austria,Men (40-44),186,142,220,112,2:40,50,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2171108,Omer Perez,Israel,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/934425,Seunghyeon Jang,"Korea, Republic of",Men,415,310,525,235,2:05,75,,,,2:01,,,,,,,,,
https://games.crossfit.com/athlete/172478,Thatcher Taylor,United States,Men (35-39),,,,,2:14,,,,,,7:59,,,,,,,,
https://games.crossfit.com/athlete/282538,Isaac Cey,United States,Men,475,340,525,265,2:04,54,,,,,,,,,,,,,
https://games.crossfit.com/athlete/513325,Nick Williams,United States,Men,400,300,475,255,2:23,,19:40,,,1:58,,,,,,,,,
https://games.crossfit.com/athlete/37560,Carlos Bonifaz,Ecuador,Men,415,320,505,246,2:16,63,21:23,,22:40,1:30,9:32,1:06,,,,,,,
https://games.crossfit.com/athlete/3421,Mike Kluegel,United States,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1858204,Nicholas Chavis,United States,Men,425,295,475,245,2:23,35,,,,,,1:09,,,,,,,
https://games.crossfit.com/athlete/103122,Gregory Douglas,United States,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2393644,Leonardo Quiroga,Chile,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/55226,Irving Hernandez,Mexico,Men (35-39),515,355,545,265,1:49,115,19:20,481,14:41,1:24,7:31,1:05,,,3:11,,,,
https://games.crossfit.com/athlete/488519,Luke Tweddell,United Kingdom,Men (35-39),185,138,230,107,2:24,54,,,,,9:04,,,,,,,,
https://games.crossfit.com/athlete/494671,Ben Silvester,Australia,Men,180,140,235,107,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2624125,Max York,United Kingdom,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2425004,Eriel Dorsey,United States,Men,,285,,235,,50,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1149509,Ryan Winn,United States,Men,,,,,,,,,,,,,,,,,,,
